num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
1232	0	3.99187638	2.559319645	2.377472158	2.693686256	0.70047887	0.589409543
1233	0	3.613603244	2.32015925	2.17994962	2.510815691	0.543651271	0.504679394
1234	0	3.171985983	2.160887507	2.086556271	2.408952936	0.472164416	0.413560495
1235	0	3.302163878	2.260682158	2.105172895	2.381388308	0.507090819	0.358372008
1236	0	3.341058162	2.267703146	2.132690826	2.318110628	0.491420582	0.336274975
1237	0	3.410800222	2.268100813	2.19066469	2.288348945	0.509227641	0.292821852
1238	0	3.362480189	2.266930393	2.238972279	2.294670461	0.493119869	0.273159237
1239	0	3.195495103	2.227277863	2.228100965	2.277345239	0.366957945	0.263568227
1240	0	3.026214701	2.178594379	2.196489509	2.241114876	0.220640612	0.279888514
1241	0	2.986053436	2.181986978	2.168397123	2.231401997	0.139908132	0.274954052
1242	0	2.913908479	2.205899354	2.143112107	2.250092413	0.071527539	0.281895745
1243	0	2.983000955	2.231766824	2.131520998	2.272069206	0.069368178	0.278832252
1244	0	3.114373613	2.218700435	2.149554485	2.310207112	0.209853859	0.272474852
1245	0	3.360253823	2.242124617	2.195216163	2.329703214	0.346136862	0.257090974
1246	0	3.627215044	2.298323406	2.260648284	2.34664219	0.417889772	0.265748871
1247	0	3.98070477	2.423452136	2.317571224	2.394746841	0.533758925	0.302432444
1248	0	4.499281992	2.966961157	2.57402677	2.497048786	0.653052478	0.490613216
1249	0	4.868818247	3.344456555	2.792147481	2.64495436	0.749222583	0.667305841
1250	0	5.087392346	3.59652633	2.971042748	2.809297448	0.845978607	0.813683129
1251	0	5.216038124	3.791406391	3.112846131	2.935126726	0.941531652	0.932445686
1252	0	5.258425798	3.913893564	3.21938767	2.984444605	0.915531343	1.007174694
1253	0	5.064461369	3.737875239	3.123128423	2.974351207	0.851016186	0.919969022
1254	0	4.772140598	3.499518261	2.998864299	2.879561004	0.710057789	0.801784202
1255	0	4.415170748	3.222133404	2.838817027	2.732914425	0.513140105	0.672980591
1256	0	3.957113262	2.829872422	2.64128221	2.559065061	0.277042563	0.536186196
1257	0	3.373999908	2.317574055	2.4075628	2.416260635	0.162179416	0.407970235
1258	0	3.283589385	2.299074469	2.293457039	2.304304768	0.064461752	0.401430157
1259	0	3.256224015	2.355585749	2.188439165	2.293520797	0.076174752	0.407241988
1260	0	3.208118782	2.320547754	2.075309326	2.310380325	0.111771139	0.403097281
1261	0	3.213746808	2.293574641	1.967248268	2.349992808	0.141151962	0.386733405
1262	0	3.202123501	2.225979296	1.871637003	2.419018261	0.146141529	0.369882881
1263	0	3.261814409	2.232812133	1.932467557	2.509438537	0.195393097	0.351083377
1264	0	3.323492235	2.164606851	1.966183021	2.55617229	0.251271074	0.316275798
1265	0	3.405838707	2.18027038	2.014435533	2.587872022	0.319791047	0.292234787
1266	0	3.413393277	2.208706136	2.105882448	2.61284251	0.423536252	0.285456581
1267	0	3.454927842	2.301051453	2.185882368	2.580506833	0.517016435	0.2860781
1268	1	3.394266594	2.304947093	2.156693082	2.503523802	0.542535971	0.28707155
1269	1	3.345782172	2.333028237	2.129730547	2.416306791	0.561443792	0.303966352
1270	1	3.492900448	2.417311331	2.130191603	2.376730118	0.557167884	0.315891155
1271	1	3.656420732	2.501015213	2.03785014	2.313020944	0.491530568	0.296441603
1272	1	3.884963772	2.519547468	1.97448538	2.321810889	0.43464779	0.269947301
1273	1	4.132628252	2.582287905	1.953101342	2.33447294	0.454616008	0.282359013
1274	1	4.36199518	2.656567069	1.978178647	2.362113099	0.457104415	0.306881301
1275	1	4.434832527	2.634199804	1.988076083	2.311716182	0.52890756	0.348054301
1276	1	4.525249357	2.62638237	2.095013126	2.284354293	0.6223847	0.443301629
1277	1	4.517888009	2.644886726	2.16770668	2.179341971	0.698539019	0.53015869
1278	1	4.482910569	2.665415753	2.280548473	2.075903622	0.722470389	0.571160591
1279	1	4.401350462	2.688420232	2.37104504	1.966978236	0.761557209	0.599857462
1280	1	4.346664692	2.727920181	2.455666481	1.919233588	0.736347977	0.611035478
1281	1	4.241411014	2.73184048	2.509324184	1.860797165	0.711622599	0.577632597
1282	1	4.177171157	2.74440452	2.570114892	1.852752066	0.68047879	0.547124844
1283	1	4.10753037	2.760135668	2.614923091	1.847616519	0.662497662	0.535726745
1284	1	4.049233718	2.777408309	2.659517866	1.83451862	0.629363054	0.528887778
1285	1	4.023962315	2.803796607	2.686998358	1.843005002	0.624399765	0.533519722
1286	1	4.010636982	2.813994644	2.688902984	1.855111213	0.608629098	0.548487366
1287	1	4.008954178	2.779336981	2.653394267	1.946512429	0.577080247	0.570988032
1288	1	4.061085564	2.712595973	2.581207539	2.044652419	0.557359549	0.586806803
1289	1	4.162783734	2.605611061	2.453172262	2.142034852	0.549341476	0.587487115
1290	1	4.30398498	3.06356846	2.40930463	2.227959486	0.570285681	0.600488855
1291	1	4.418896222	3.407131263	2.42610282	2.319441164	0.611617899	0.622211171
1292	1	4.505720809	3.688340981	2.4959492	2.331731784	0.689289231	0.605253678
1293	1	4.517999841	3.908433833	2.599404674	2.361872678	0.749529353	0.586921753
1294	1	4.453331501	4.088383923	2.728905495	2.422538309	0.775378729	0.594029381
1295	1	4.239030166	3.922189315	2.710938206	2.419285528	0.724162261	0.548289859
1296	1	4.008148641	3.705034405	2.647758305	2.411463852	0.641440678	0.488128196
1297	1	3.786051742	3.403479732	2.554647168	2.423262539	0.539726459	0.465170591
1298	1	3.62046323	2.998920426	2.464477678	2.41465904	0.408055119	0.445878226
1299	1	3.555426804	2.386141642	2.37985358	2.338776582	0.300407846	0.395988961
1300	1	3.757831965	2.616847003	2.435440323	2.350008219	0.292465463	0.506363388
1301	1	4.02130478	3.048231258	2.544601048	2.401453585	0.37252107	0.790579327
1302	1	4.252862297	3.429984444	2.675615216	2.474765578	0.438202111	1.08201784
1303	1	4.484389723	3.694761733	2.76480027	2.52339243	0.534666254	1.320881337
1304	1	4.679750645	3.880341259	2.817330829	2.605197642	0.640318964	1.525588356
1305	1	4.782442284	3.949184201	2.822931306	2.630619078	0.696313257	1.624466055
1306	1	4.765206621	3.842266044	2.770353444	2.580718952	0.657803056	1.573328045
1307	1	4.666573011	3.609617003	2.648753071	2.533210547	0.585121956	1.417561843
1308	1	4.457912199	3.303718063	2.480508906	2.508091503	0.511353291	1.199662094
1309	1	4.165170649	2.914543289	2.283075917	2.473922061	0.420359009	0.889155462
1310	1	3.859752764	2.481479491	2.092201943	2.4690077	0.345046482	0.540668547
1311	1	3.668387663	2.358436208	2.010241903	2.514539009	0.380014054	0.312856898
1312	1	3.641210086	2.463618572	2.175254101	2.561251296	0.537318678	0.25792662
1313	1	3.757936584	2.577763604	2.396229277	2.629295743	0.635404324	0.244431673
1314	1	3.915450358	2.655634028	2.630888422	2.681066163	0.69451212	0.260954653
1315	1	4.178711764	2.73415553	2.807019699	2.733404573	0.776233199	0.304201845
1316	1	4.366358411	2.720097739	2.907261474	2.7637078	0.802725534	0.365876255
1317	1	4.478282302	2.645139412	2.857525237	2.736941326	0.712989783	0.366400394
1318	1	4.587199964	2.546131811	2.764297878	2.656534805	0.648444823	0.377983431
1319	1	4.658083971	2.439715424	2.603358623	2.613333135	0.618385434	0.400035998
1320	1	4.665190013	2.449731845	2.454455938	2.554148188	0.554517674	0.405525943
1321	1	4.774109612	2.567019077	2.344853221	2.554439021	0.505841301	0.380726207
1322	1	4.971854416	2.941366448	2.455417418	2.677311427	0.549108044	0.543743539
1323	1	5.122821722	3.236667365	2.606571393	2.848057738	0.618019126	0.744535519
1324	1	5.272236382	3.517389477	2.830571784	2.982692741	0.724044298	0.926312677
1325	1	5.343638214	3.675390936	2.983933579	3.115975813	0.842815789	1.082453268
1326	1	5.304083913	3.783466892	3.086810421	3.216070623	0.953780574	1.227642818
1327	1	5.138564349	3.712680625	3.082821337	3.231175912	1.005390948	1.210930078
1328	1	4.986340028	3.631093436	3.04911423	3.194769092	1.014461446	1.11468691
1329	1	4.834455098	3.487229977	2.903000929	3.119201669	0.953826532	0.971035984
1330	1	4.734163961	3.3338874	2.745638468	3.004282871	0.837496654	0.799870034
1331	1	4.749826737	3.170459843	2.608247042	2.839511223	0.715086813	0.587097181
1332	1	4.874335561	3.132890046	2.522925448	2.677990599	0.618613041	0.49531552
1333	1	4.881239274	3.050638123	2.447664793	2.518967636	0.511002973	0.4627939
1334	1	4.760487697	2.880310987	2.431751946	2.397727293	0.402472693	0.461764252
1335	1	4.627235902	2.733719351	2.425224268	2.314640574	0.349983893	0.458781177
1336	1	4.419260626	2.599260257	2.388874638	2.276160361	0.284728708	0.442287441
1337	1	4.075162558	2.473615175	2.37502436	2.26508359	0.255174487	0.419879315
1338	1	3.783719017	2.383496738	2.348475497	2.30981258	0.31125225	0.405208779
1339	1	3.674400751	2.459050105	2.350738459	2.34189552	0.422629009	0.402636019
1340	1	3.600029022	2.507247659	2.327611907	2.33822021	0.501368649	0.403138164
1341	1	3.620759821	2.528476012	2.315864012	2.332228953	0.569676712	0.411735479
1342	1	3.733008202	2.561399132	2.313031689	2.319487357	0.588802444	0.425789599
1343	1	4.366227234	3.051839533	2.48452372	2.326401095	0.689418779	0.452207032
1344	1	4.817307812	3.407326464	2.629566843	2.338444386	0.801816586	0.479790326
1345	1	5.147460388	3.681850909	2.779835062	2.402903471	0.911738491	0.508112722
1346	1	5.408356234	3.906804747	2.907938919	2.47142877	1.010506938	0.546351379
1347	1	5.629444585	4.087837166	3.006391898	2.563273355	1.125237182	0.582672331
1348	1	5.612104578	3.997446356	2.927913358	2.572188655	1.090080942	0.610668476
1349	1	5.562152552	3.850265594	2.824080362	2.609036125	1.020024388	0.624670729
1350	1	5.509752349	3.656732475	2.693500878	2.639739694	0.98602364	0.660839667
1351	1	5.476412379	3.439727776	2.549087894	2.688324647	1.013831368	0.758845926
1352	1	5.482328313	3.2648465	2.40644347	2.750704862	1.102021164	0.94437135
1353	1	5.605337923	3.392214867	2.417333745	2.85197806	1.265912029	1.135526639
1354	1	5.690001746	3.533422458	2.461270841	2.92373304	1.390702074	1.291911764
1355	1	5.724893695	3.660032106	2.505973866	2.956170724	1.453899623	1.407335423
1356	1	5.679787911	3.698374696	2.523359885	2.955914257	1.439523006	1.449649752
1357	1	5.496214619	3.584923642	2.499922226	2.897542689	1.312521491	1.373187679
1358	1	5.198420329	3.364749535	2.430362309	2.785624534	1.120542135	1.216754907
1359	1	4.822085041	3.102498284	2.359179618	2.657843418	0.937517872	1.039679772
1360	1	4.347815404	2.750697115	2.264144935	2.539535624	0.763275038	0.842339207
1361	1	3.786204132	2.408682495	2.199886942	2.404666972	0.637305892	0.639230029
1362	1	3.689515223	2.303442701	2.173868781	2.305011565	0.591841166	0.521606971
1363	1	3.85097134	2.434933882	2.1997953	2.272098469	0.580974587	0.490075978
1364	1	4.046890699	2.501855834	2.147464037	2.207113777	0.52465101	0.447494281
1365	1	4.239493502	2.600241379	2.125921069	2.135704536	0.478507039	0.398700075
1366	1	4.420015376	2.67652829	2.118734334	2.071296705	0.45139611	0.378348867
1367	1	4.434313792	2.724369476	2.121553515	2.006612973	0.48472709	0.379310423
1368	1	4.415257292	2.663447213	2.171281838	1.969178755	0.529383101	0.377966128
1369	1	4.470917753	2.730750848	2.375361732	2.090340717	0.722244396	0.43096707
1370	1	4.462442706	2.781125248	2.575901806	2.280690055	0.858784268	0.502691451
1371	1	4.463009525	2.858306938	2.735053411	2.486352017	0.959281251	0.605780324
1372	1	4.578210296	3.059587484	2.947100358	2.685717486	1.070565957	0.734282788
1373	1	4.721366743	3.25730879	3.09113616	2.806563401	1.16476216	0.857419499
1374	1	4.721923912	3.32359925	3.150830746	2.823476772	1.093644982	0.928285526
1375	1	4.755050091	3.374568905	3.175242805	2.79658154	1.039805056	0.974951141
1376	1	4.759685474	3.40809445	3.185521836	2.75749911	1.005777424	1.012820443
1377	1	4.648408816	3.273903871	3.063179629	2.666469971	0.925785666	1.013324674
1378	1	4.48762918	3.09826705	2.923819807	2.612670326	0.892622718	1.000634812
1379	1	4.413784945	3.114856962	2.834846628	2.640225757	1.052752359	1.006053946
1380	1	4.394050909	3.172708636	2.768576291	2.640327795	1.227921613	1.023521527
1381	1	4.516472587	3.33519092	2.788818292	2.626460834	1.375620877	1.046488002
1382	1	4.752963142	3.594317764	2.963771965	2.650994992	1.508550786	1.095106063
1383	1	5.029012439	3.895783994	3.169291499	2.647142938	1.58064811	1.13493687
1384	1	5.239340799	4.034555843	3.301161116	2.632542978	1.564347245	1.158692178
1385	1	5.381478072	4.145252698	3.413812719	2.689850182	1.475073462	1.174803035
1386	1	5.434556871	4.197179021	3.454736014	2.742487217	1.363548201	1.139183312
1387	1	5.418617802	4.219829951	3.427775758	2.804394427	1.222488765	1.06883608
1388	1	5.307215556	4.14461009	3.343844439	2.890923704	1.111213034	0.998690668
1389	1	5.18045793	4.119040155	3.270556899	2.921957554	1.018655025	0.920057671
1390	1	5.048632771	4.114503943	3.197646225	2.895705925	0.999168865	0.8364265
1391	1	4.959264791	4.114149985	3.167565429	2.862614726	0.983120622	0.778717134
1392	1	4.949682748	4.1284789	3.201395918	2.791718273	0.989816186	0.737929886
1393	1	5.011241432	4.197489602	3.272142229	2.685588519	0.969785365	0.71400527
1394	1	5.076185245	4.26400879	3.352014929	2.605267508	0.96620041	0.719973903
1395	1	5.144572122	4.324563466	3.432565643	2.541931314	0.93691646	0.74171626
1396	1	5.183413702	4.360140894	3.487128548	2.46576991	0.904319409	0.76722556
1397	1	5.193180702	4.378754893	3.500655511	2.387216908	0.861736602	0.798114862
1398	1	5.194157582	4.371404533	3.47361568	2.312997935	0.889697748	0.83236405
1399	1	5.164887921	4.337232228	3.414114192	2.254524834	0.943850465	0.867184321
1400	1	5.098447532	4.267838221	3.319700638	2.18977179	0.994311085	0.868623286
1401	1	5.064853178	4.250054678	3.243115051	2.164949281	1.037691186	0.882312211
1402	1	5.011299823	4.205732297	3.18748486	2.223640717	1.083844695	0.876312277
1403	1	4.901797906	4.133918084	3.154420795	2.319694268	1.008697184	0.808709876
1404	1	4.783805531	4.026545059	3.108711766	2.412098687	0.900690437	0.689964444
1405	1	4.659548569	3.88001348	3.035453849	2.551789687	0.804882106	0.592930351
1406	1	4.40031602	3.598033946	2.893566903	2.654247411	0.728407612	0.46453402
1407	1	4.156365365	3.280433406	2.699361818	2.686272677	0.650477193	0.353858635
1408	1	4.006763427	2.965962671	2.51630542	2.683798653	0.700595071	0.370205469
1409	1	3.950249991	2.747068111	2.38282236	2.649870612	0.741142487	0.432781147
1410	1	3.952386439	2.67558416	2.342663324	2.555008552	0.756381522	0.488615522
1411	1	4.099031133	2.737759494	2.345369759	2.48110896	0.759537851	0.564543391
1412	1	4.174735829	2.829330937	2.377052287	2.45316577	0.789145291	0.630058122
1413	1	4.221835001	2.907494319	2.350567979	2.427275478	0.824958623	0.623817425
1414	1	4.198855444	2.92513043	2.349685363	2.455409133	0.905222978	0.607059353
1415	1	4.203281088	2.960949604	2.397099904	2.508380606	1.012456699	0.571889044
1416	1	4.195292275	3.025352488	2.563668727	2.545600501	1.114375524	0.527196476
1417	1	4.203471002	3.095360238	2.805072463	2.555859495	1.164776746	0.473756113
1418	1	4.207702068	3.173001404	3.07808107	2.562594263	1.171311606	0.441003533
1419	1	4.235770336	3.274370255	3.3295469	2.536499075	1.133476105	0.408947912
1420	1	4.235810958	3.364640027	3.552474105	2.4951615	1.047795419	0.383722684
1421	1	4.227104613	3.451753841	3.74161579	2.436537126	0.918977814	0.350855904
1422	1	4.216320631	3.493512944	3.84939235	2.388145779	0.779570644	0.322456957
1423	1	4.221762268	3.484440494	3.889867869	2.341817847	0.640204967	0.316388364
1424	1	4.211475708	3.447177599	3.871001194	2.326025211	0.509263347	0.31330876
1425	1	4.187906457	3.377555603	3.779898	2.322254572	0.408058736	0.336096488
1426	1	4.147612904	3.246741471	3.578646713	2.362841747	0.490160081	0.419882596
1427	1	4.089089696	3.119077194	3.352470626	2.390081402	0.619767315	0.501768627
1428	1	3.972117022	3.057567445	3.129524255	2.42579517	0.731551708	0.547405371
1429	1	3.933320459	2.961566748	2.888441427	2.446281447	0.831287284	0.594366062
1430	1	4.117123258	2.852782511	2.677455794	2.450206562	0.913682642	0.614080337
1431	1	4.315453539	2.787063268	2.6160571	2.386996513	0.832444349	0.550670138
1432	1	4.5018289	2.75428988	2.571345621	2.315940181	0.687386017	0.469859786
1433	1	4.715924128	2.63888271	2.491225954	2.219342607	0.535894309	0.412816081
1434	1	4.861872266	2.603947776	2.466983039	2.117010237	0.399406625	0.36724427
1435	1	4.819109137	2.577002019	2.475478193	2.033658258	0.26722017	0.337268446
1436	1	4.743866392	2.537137397	2.434704363	2.05583158	0.241879305	0.360396035
1437	1	4.681995913	2.440094682	2.393075865	2.105664744	0.322961941	0.39961864
1438	1	4.524592908	2.382548546	2.384157029	2.18909341	0.422814536	0.433326021
1439	1	4.307158324	2.272881566	2.372302664	2.274756456	0.493902074	0.442838473
1440	1	4.214167952	2.19459397	2.33086191	2.423211815	0.5356505	0.458779912
1441	1	4.177102229	2.145561681	2.333429195	2.510812848	0.587892246	0.464648337
1442	1	4.061421075	2.216947293	2.343344424	2.605762376	0.579034525	0.467031824
1443	1	4.032415187	2.477856251	2.413697652	2.716267506	0.561046841	0.477759488
1444	1	4.172146895	2.726572089	2.529549459	2.777536918	0.540579641	0.538093929
1445	1	4.357291551	3.029008141	2.695470839	2.7767248	0.551254635	0.590457888
1446	1	4.49855456	3.2934454	2.842105755	2.791852638	0.554511654	0.657993359
1447	1	4.639900448	3.464997173	2.960901987	2.781622452	0.568874512	0.721972738
1448	1	4.765500886	3.524574922	3.008381557	2.745766911	0.564767165	0.767897921
1449	1	4.772710186	3.585159356	2.997325205	2.768340744	0.546796763	0.761389532
1450	1	4.713218848	3.540751032	2.945906359	2.797524306	0.518637608	0.752470664
1451	1	4.604647531	3.447498809	2.89075174	2.81627336	0.504238704	0.728609654
1452	1	4.480391183	3.371013812	2.855950723	2.851321539	0.520646115	0.709399627
1453	1	4.308472203	3.303263313	2.836211491	2.853927976	0.551869591	0.691253195
1454	1	4.173315103	3.182812547	2.831089076	2.803045447	0.60000493	0.691145982
1455	1	4.067928392	3.142060519	2.837755754	2.729423518	0.651847095	0.698725971
1456	1	4.020030306	3.108762602	2.811539001	2.649376133	0.693010156	0.718017198
1457	1	3.986334059	3.046496348	2.759123087	2.548158494	0.715654312	0.721138344
